timestamp;accX;accY;accZ;gyroX;gyroY;gyroZ
867570;-507.0;-88.0;2050.0;-20.0;1.0;216.0
867573;-460.0;-130.0;2033.0;-14.0;4.0;241.0
867577;-463.0;-107.0;2074.0;-16.0;1.0;269.0
867580;-479.0;-94.0;2032.0;4.0;6.0;290.0
867584;-507.0;24.0;2055.0;6.0;10.0;306.0
867587;-500.0;-40.0;2042.0;-6.0;8.0;316.0
867591;-501.0;17.0;2046.0;10.0;9.0;335.0
867594;-196.0;-148.0;2127.0;5.0;10.0;345.0
867598;-640.0;-255.0;2217.0;-56.0;-66.0;575.0
867601;-568.0;42.0;1899.0;-74.0;-9.0;379.0
867605;-546.0;-115.0;2095.0;-66.0;-6.0;235.0
867608;-532.0;-192.0;1975.0;-19.0;-3.0;199.0
867612;-495.0;-104.0;2050.0;36.0;6.0;198.0
867615;-441.0;-26.0;2070.0;23.0;8.0;190.0
867619;-359.0;-9.0;2020.0;0.0;9.0;172.0
867622;-262.0;-23.0;2026.0;-9.0;5.0;177.0
867626;-195.0;-49.0;2006.0;6.0;13.0;191.0
867629;-77.0;13.0;2058.0;23.0;14.0;200.0
867633;-75.0;-94.0;2002.0;11.0;15.0;235.0
867636;-113.0;17.0;2019.0;12.0;16.0;302.0
867640;-140.0;88.0;2042.0;34.0;18.0;337.0
867643;-227.0;121.0;2068.0;28.0;12.0;362.0
867647;-281.0;191.0;2060.0;-9.0;7.0;369.0
867650;-369.0;184.0;2036.0;-11.0;9.0;338.0
867654;-377.0;189.0;2056.0;-4.0;1.0;295.0
867657;-415.0;132.0;2064.0;-3.0;2.0;261.0
867661;-353.0;128.0;2009.0;10.0;7.0;211.0
867664;-379.0;172.0;2021.0;10.0;2.0;156.0
867668;-309.0;157.0;2061.0;3.0;-5.0;73.0
867671;-221.0;118.0;2034.0;-24.0;-12.0;-10.0
867675;-89.0;114.0;2012.0;-14.0;-9.0;-95.0
867678;68.0;38.0;2101.0;-5.0;-10.0;-163.0
867682;152.0;-37.0;2085.0;0.0;-5.0;-174.0
867685;140.0;-123.0;1995.0;5.0;6.0;-138.0
867689;203.0;-190.0;2117.0;48.0;10.0;-102.0
867692;279.0;-63.0;2010.0;67.0;9.0;-45.0
867696;122.0;50.0;2124.0;50.0;12.0;-7.0
867699;314.0;36.0;2062.0;-15.0;0.0;2.0
867703;357.0;-35.0;2014.0;-8.0;8.0;11.0
867706;440.0;-116.0;2072.0;9.0;7.0;31.0
867710;419.0;-178.0;2022.0;-10.0;1.0;83.0
867713;446.0;-115.0;2038.0;3.0;7.0;137.0
867717;366.0;-67.0;2043.0;25.0;7.0;181.0
867720;329.0;-87.0;2055.0;20.0;6.0;234.0
867724;315.0;-22.0;2050.0;8.0;8.0;262.0
867727;285.0;32.0;2068.0;14.0;6.0;270.0
867731;263.0;0.0;2056.0;18.0;13.0;253.0
867734;246.0;59.0;2068.0;9.0;8.0;243.0
867738;192.0;-45.0;2024.0;4.0;10.0;205.0
867741;208.0;9.0;2075.0;19.0;11.0;176.0
867745;186.0;13.0;2078.0;11.0;7.0;117.0
867748;188.0;-28.0;2097.0;-15.0;5.0;71.0
867752;183.0;-51.0;1975.0;-27.0;3.0;35.0
867755;280.0;-119.0;2058.0;-8.0;1.0;3.0
867759;379.0;-139.0;2110.0;24.0;0.0;13.0
867762;363.0;-172.0;2035.0;19.0;17.0;81.0
867766;389.0;-103.0;2056.0;24.0;15.0;144.0
867769;417.0;-38.0;2035.0;10.0;14.0;182.0
867773;441.0;-20.0;2050.0;9.0;6.0;221.0
867776;418.0;-84.0;2036.0;4.0;7.0;241.0
867780;475.0;-101.0;2055.0;6.0;6.0;282.0
867783;508.0;-150.0;2052.0;-5.0;4.0;326.0
867787;595.0;-169.0;2058.0;-7.0;1.0;368.0
867790;597.0;-163.0;2047.0;8.0;6.0;388.0
867794;621.0;-204.0;2058.0;2.0;1.0;426.0
867797;663.0;-151.0;2018.0;6.0;7.0;474.0
867801;716.0;-68.0;2038.0;-9.0;3.0;519.0
867804;714.0;125.0;2050.0;4.0;7.0;531.0
867808;605.0;281.0;2050.0;12.0;9.0;478.0
867811;508.0;264.0;2039.0;16.0;10.0;383.0
867815;422.0;162.0;2049.0;3.0;5.0;290.0
867818;351.0;60.0;2032.0;-3.0;-2.0;230.0
867822;360.0;62.0;2049.0;-7.0;-4.0;187.0
867825;296.0;42.0;2048.0;-12.0;-3.0;141.0
867829;296.0;36.0;2054.0;-7.0;-2.0;77.0
867832;235.0;5.0;2055.0;-8.0;1.0;31.0
867836;243.0;-21.0;2059.0;-9.0;0.0;-7.0
867839;187.0;-4.0;2052.0;-5.0;3.0;-43.0
867843;175.0;-26.0;2042.0;5.0;1.0;-75.0
867846;199.0;-49.0;2022.0;9.0;4.0;-109.0
867850;295.0;-87.0;2035.0;12.0;3.0;-141.0
867853;369.0;-91.0;2045.0;12.0;3.0;-145.0
867857;432.0;-149.0;2037.0;9.0;3.0;-149.0
867860;515.0;-178.0;2019.0;12.0;5.0;-134.0
867864;553.0;-252.0;2053.0;13.0;2.0;-89.0
867867;349.0;-276.0;2058.0;-7.0;4.0;-30.0
867871;5.0;-17.0;2028.0;3.0;3.0;-4.0
867874;6.0;-9.0;2049.0;-6.0;-4.0;0.0
867878;6.0;-13.0;2035.0;-14.0;-6.0;2.0
867881;15.0;-20.0;2050.0;-22.0;-5.0;0.0
867885;13.0;-25.0;2031.0;-18.0;-8.0;4.0
867888;14.0;-23.0;2047.0;-16.0;-10.0;3.0
867892;41.0;-48.0;2039.0;-17.0;-11.0;6.0
867895;234.0;-141.0;2042.0;-16.0;-11.0;16.0
867899;590.0;-276.0;2074.0;-30.0;-16.0;60.0
867902;679.0;-328.0;2072.0;-51.0;-13.0;120.0
867906;656.0;-259.0;2032.0;-39.0;-11.0;162.0
867909;592.0;-173.0;2050.0;-15.0;-5.0;173.0
867913;447.0;-29.0;2038.0;-2.0;-3.0;149.0
867916;383.0;-14.0;2044.0;-5.0;-10.0;111.0
867920;358.0;-34.0;2031.0;-22.0;-9.0;97.0
867923;255.0;-46.0;2040.0;-25.0;-12.0;80.0
867927;249.0;-37.0;2045.0;-29.0;-17.0;77.0
867930;165.0;49.0;2050.0;-29.0;-21.0;85.0
867934;71.0;131.0;2054.0;-43.0;-22.0;73.0
867937;97.0;184.0;2050.0;-52.0;-30.0;35.0
867941;179.0;227.0;2053.0;-62.0;-20.0;-28.0
867944;294.0;176.0;2044.0;-57.0;-20.0;-128.0
867948;393.0;68.0;2024.0;-44.0;-17.0;-242.0
867951;431.0;-63.0;2030.0;-32.0;-13.0;-322.0
867955;0;128;234;0;200;193
867958;485.0;-96.0;2033.0;-12.0;-12.0;-368.0
867962;510.0;-74.0;2053.0;-10.0;-9.0;-385.0
867965;549.0;-92.0;2046.0;-14.0;-13.0;-393.0
867969;553.0;-82.0;2047.0;-10.0;-5.0;-393.0
867972;577.0;-36.0;2069.0;-4.0;-8.0;-385.0
867976;568.0;-9.0;2064.0;-3.0;-4.0;-390.0
867979;586.0;-8.0;2051.0;-20.0;-7.0;-401.0
867983;635.0;-35.0;2036.0;-30.0;-13.0;-393.0
867986;703.0;-33.0;2020.0;-20.0;-12.0;-391.0
867990;751.0;-31.0;2058.0;-17.0;-17.0;-390.0
867993;766.0;-124.0;2075.0;-41.0;-13.0;-377.0
867997;751.0;-129.0;2030.0;-46.0;-11.0;-321.0
868000;743.0;-85.0;2044.0;-24.0;-13.0;-256.0
868004;0;128;60;0;0;152
868007;704.0;-105.0;2055.0;-25.0;-10.0;-107.0
868011;628.0;-89.0;2014.0;-14.0;-11.0;-10.0
868014;614.0;59.0;2056.0;15.0;-11.0;79.0
868018;473.0;222.0;2040.0;7.0;-9.0;131.0
868021;409.0;233.0;2032.0;-6.0;-13.0;149.0
868025;296.0;231.0;2031.0;-19.0;-19.0;179.0
868028;202.0;179.0;2098.0;-23.0;-19.0;192.0
868032;64.0;59.0;2063.0;-28.0;-23.0;213.0
868035;-29.0;35.0;2032.0;-41.0;-20.0;259.0
868039;-86.0;41.0;2050.0;-41.0;-11.0;291.0
868042;-224.0;1.0;1981.0;-15.0;-2.0;320.0
868046;-218.0;-22.0;2053.0;-25.0;1.0;310.0
868049;-308.0;-145.0;1890.0;-14.0;11.0;332.0
868053;-332.0;6.0;2060.0;1.0;7.0;332.0
868056;-364.0;-127.0;1923.0;23.0;21.0;325.0
868060;-464.0;-26.0;2036.0;15.0;12.0;327.0
868063;-541.0;4.0;1941.0;-3.0;11.0;279.0
868067;-500.0;4.0;2048.0;-3.0;1.0;174.0
868070;-414.0;-157.0;2023.0;22.0;14.0;55.0
868074;-418.0;-106.0;2075.0;28.0;9.0;-16.0
868077;-490.0;-59.0;2073.0;17.0;8.0;-102.0
868081;-555.0;32.0;1997.0;18.0;8.0;-192.0
868084;-621.0;31.0;2034.0;33.0;10.0;-307.0
868469;79.0;-77.0;2042.0;7.0;-1.0;-67.0
868473;71.0;-60.0;2041.0;5.0;1.0;-49.0
868476;71.0;-50.0;2033.0;10.0;5.0;-37.0
868480;75.0;-46.0;2043.0;5.0;2.0;-19.0
868483;24.0;-27.0;2064.0;-2.0;4.0;-5.0
868487;5.0;-1.0;2065.0;7.0;1.0;0.0
868490;-1.0;2.0;2056.0;4.0;3.0;0.0
868494;-2.0;2.0;2044.0;7.0;4.0;-1.0
868497;2.0;-3.0;2045.0;4.0;3.0;0.0
868501;2.0;10.0;2045.0;2.0;-1.0;-1.0
868504;-2.0;1.0;2035.0;-2.0;1.0;-4.0
868508;6.0;-9.0;2049.0;1.0;4.0;-1.0
868511;-7.0;-17.0;2050.0;1.0;3.0;-2.0
868515;7.0;-9.0;2050.0;5.0;3.0;-2.0
868518;7.0;-4.0;2051.0;8.0;3.0;-1.0
868522;-8.0;-4.0;2037.0;4.0;3.0;-4.0
868525;9.0;-10.0;2045.0;7.0;1.0;-4.0
868529;9.0;-1.0;2050.0;4.0;1.0;-2.0
868532;-12.0;0.0;2045.0;1.0;2.0;-3.0
868536;-2.0;-9.0;2041.0;4.0;2.0;-1.0
868539;-5.0;-4.0;2044.0;1.0;1.0;0.0
868543;4.0;4.0;2048.0;1.0;2.0;-1.0
868546;3.0;-8.0;2045.0;2.0;4.0;-2.0
868550;4.0;-7.0;2041.0;-2.0;-2.0;-2.0
868553;3.0;0.0;2046.0;4.0;2.0;-1.0
868557;-4.0;-9.0;2041.0;-2.0;4.0;-5.0
868560;1.0;-5.0;2041.0;3.0;0.0;-3.0
868564;7.0;-3.0;2050.0;1.0;1.0;-3.0
868567;1.0;-6.0;2037.0;-2.0;4.0;-2.0
868571;3.0;-10.0;2050.0;1.0;5.0;-4.0
868574;-4.0;-6.0;2051.0;0.0;2.0;-2.0
868578;7.0;4.0;2041.0;-1.0;0.0;-5.0
868581;0.0;-5.0;2039.0;2.0;-2.0;-3.0
868585;7.0;-5.0;2059.0;-1.0;2.0;-4.0
868588;0.0;-4.0;2035.0;2.0;-1.0;-1.0
868592;-8.0;4.0;2048.0;-2.0;2.0;-3.0
868595;-8.0;-2.0;2042.0;-1.0;0.0;-6.0
868599;-10.0;0.0;2043.0;3.0;0.0;-1.0
868602;11.0;7.0;2044.0;4.0;4.0;0.0
868606;3.0;-7.0;2051.0;0.0;4.0;1.0
868609;3.0;-9.0;2052.0;2.0;-2.0;-3.0
868613;1.0;9.0;2047.0;-2.0;4.0;-2.0
868616;8.0;-2.0;2045.0;-1.0;2.0;0.0
868620;3.0;-20.0;2048.0;2.0;1.0;-5.0
868623;0.0;-9.0;2043.0;1.0;-1.0;-2.0
868627;-8.0;-1.0;2043.0;-4.0;3.0;0.0
868630;6.0;-13.0;2044.0;2.0;2.0;-4.0
868634;-1.0;-1.0;2046.0;3.0;-3.0;-3.0
868637;-8.0;-3.0;2047.0;2.0;3.0;4.0
868641;3.0;-7.0;2037.0;2.0;0.0;-4.0
868644;-4.0;2.0;2047.0;-4.0;-1.0;-1.0
868648;-14.0;-6.0;2055.0;1.0;4.0;-1.0
868651;6.0;-4.0;2046.0;4.0;0.0;-2.0
868655;5.0;0.0;2042.0;1.0;4.0;-4.0
868658;11.0;0.0;2049.0;0.0;1.0;-5.0
868662;-13.0;3.0;2043.0;-6.0;0.0;-2.0
868665;-5.0;0.0;2045.0;-2.0;-2.0;-5.0
868669;10.0;0.0;2045.0;-2.0;0.0;-3.0
868672;2.0;-18.0;2051.0;0.0;2.0;-5.0
868676;5.0;-1.0;2046.0;-6.0;3.0;-2.0
868679;12.0;0.0;2043.0;1.0;0.0;-4.0
868683;7.0;7.0;2062.0;-1.0;1.0;-7.0
868686;8.0;-6.0;2044.0;-5.0;2.0;-2.0
868690;4.0;-4.0;2045.0;2.0;0.0;-5.0
868693;-3.0;-16.0;2040.0;2.0;1.0;-5.0
868697;9.0;-12.0;2048.0;-1.0;-3.0;1.0
868700;-4.0;-5.0;2048.0;3.0;0.0;-6.0
868704;-5.0;-4.0;2036.0;-2.0;2.0;-4.0
868707;-11.0;5.0;2048.0;2.0;4.0;-5.0
868711;5.0;7.0;2052.0;-4.0;1.0;0.0
868714;2.0;-5.0;2050.0;4.0;3.0;-5.0
868718;5.0;-6.0;2044.0;5.0;6.0;-1.0
868721;-1.0;-1.0;2043.0;-2.0;2.0;-4.0
868725;13.0;3.0;2046.0;-3.0;4.0;1.0
868728;7.0;-7.0;2040.0;4.0;2.0;-1.0
868732;-3.0;6.0;2053.0;3.0;2.0;2.0
868735;2.0;8.0;2043.0;1.0;1.0;0.0
868739;12.0;-7.0;2043.0;3.0;4.0;-1.0
868742;9.0;6.0;2044.0;0.0;-1.0;-2.0
868746;-5.0;-3.0;2042.0;0.0;-2.0;-1.0
868749;4.0;4.0;2037.0;-2.0;-1.0;-2.0
868753;3.0;-4.0;2041.0;-3.0;-1.0;-2.0
868756;12.0;3.0;2051.0;1.0;1.0;-1.0
868760;-1.0;-13.0;2042.0;-4.0;0.0;-2.0
868763;1.0;-4.0;2045.0;-2.0;2.0;2.0
868767;-17.0;-11.0;2039.0;4.0;1.0;-2.0
868770;3.0;-4.0;2049.0;1.0;0.0;-3.0
868774;-7.0;0.0;2052.0;1.0;4.0;-3.0
868777;-8.0;-7.0;2042.0;2.0;0.0;-1.0
868781;7.0;-7.0;2042.0;0.0;1.0;-2.0
868784;12.0;7.0;2045.0;1.0;0.0;1.0
868788;-15.0;-13.0;2046.0;2.0;0.0;-1.0
868791;8.0;-1.0;2045.0;0.0;1.0;-5.0
868795;-8.0;-4.0;2056.0;-2.0;0.0;1.0
868798;4.0;-5.0;2042.0;3.0;-3.0;-5.0
868802;-7.0;-11.0;2046.0;1.0;1.0;-4.0
868805;0.0;-16.0;2043.0;-1.0;-1.0;0.0
868809;-4.0;-14.0;2049.0;-1.0;-1.0;-2.0
868812;5.0;-5.0;2050.0;-1.0;-3.0;-7.0
868816;-4.0;0.0;2046.0;3.0;1.0;2.0
868819;-1.0;-3.0;2047.0;3.0;4.0;1.0
868823;-5.0;-7.0;2047.0;1.0;0.0;1.0
868826;8.0;-6.0;2049.0;1.0;1.0;-3.0
868830;1.0;-1.0;2045.0;-1.0;1.0;-2.0
868833;0.0;-12.0;2045.0;-3.0;-1.0;-3.0
868837;4.0;0.0;2046.0;0.0;0.0;-3.0
868840;1.0;-7.0;2047.0;2.0;4.0;-2.0
868844;6.0;-2.0;2048.0;2.0;0.0;-1.0
868847;-5.0;-11.0;2048.0;0.0;-3.0;-1.0
868851;-2.0;-1.0;2050.0;1.0;2.0;-1.0
868854;2.0;4.0;2050.0;0.0;3.0;-5.0
868858;-3.0;-3.0;2050.0;4.0;2.0;0.0
868861;2.0;3.0;2037.0;-1.0;1.0;-4.0
868865;10.0;9.0;2048.0;-3.0;3.0;-1.0
868868;6.0;-1.0;2038.0;-2.0;-2.0;-7.0
868872;2.0;-11.0;2044.0;-1.0;2.0;0.0
868875;-3.0;-3.0;2040.0;0.0;2.0;-1.0
868879;7.0;-7.0;2052.0;6.0;4.0;-2.0
868882;3.0;6.0;2042.0;1.0;0.0;1.0
868886;4.0;14.0;2039.0;2.0;1.0;-2.0
868889;-3.0;5.0;2047.0;2.0;1.0;-1.0
868893;6.0;2.0;2050.0;0.0;4.0;-2.0
868896;-1.0;-5.0;2041.0;1.0;0.0;3.0
868900;-1.0;-4.0;2050.0;-2.0;2.0;-1.0
868903;3.0;-6.0;2043.0;-2.0;1.0;-3.0
868907;-6.0;3.0;2047.0;1.0;2.0;-2.0
868910;-5.0;-3.0;2049.0;1.0;1.0;-5.0
868914;8.0;12.0;2040.0;-2.0;4.0;0.0
868917;-6.0;-1.0;2042.0;-1.0;2.0;-2.0
868921;7.0;-7.0;2053.0;-5.0;0.0;-5.0
868924;9.0;4.0;2048.0;-3.0;3.0;0.0
868928;-1.0;-6.0;2053.0;-4.0;3.0;-4.0
868931;3.0;-5.0;2050.0;-2.0;-3.0;0.0
868935;-3.0;-14.0;2045.0;0.0;-1.0;1.0
868938;4.0;-4.0;2046.0;1.0;3.0;-2.0
868942;-1.0;-5.0;2055.0;-4.0;1.0;-6.0
868945;5.0;10.0;2047.0;-4.0;-2.0;-4.0
868949;-3.0;-1.0;2047.0;0.0;2.0;-1.0
868952;0.0;5.0;2043.0;-3.0;5.0;-2.0
868956;5.0;8.0;2056.0;-2.0;3.0;-2.0
868959;10.0;-2.0;2046.0;-3.0;-1.0;-3.0
868963;-9.0;-9.0;2038.0;1.0;0.0;-4.0
868966;0.0;-10.0;2047.0;0.0;2.0;-1.0
868970;-5.0;-7.0;2039.0;-3.0;2.0;2.0
868973;-3.0;3.0;2056.0;0.0;-2.0;-3.0
868977;-2.0;-11.0;2049.0;0.0;-1.0;-1.0
868980;7.0;2.0;2046.0;-1.0;4.0;-2.0
868984;-2.0;-4.0;2039.0;-2.0;2.0;-1.0
868987;0.0;3.0;2051.0;0.0;0.0;-3.0
868991;-6.0;4.0;2039.0;-2.0;4.0;-5.0
868994;15.0;-4.0;2048.0;-2.0;-3.0;-2.0
868998;3.0;5.0;2050.0;-2.0;0.0;-3.0
869001;1.0;9.0;2043.0;1.0;1.0;-4.0
869005;-1.0;-1.0;2054.0;2.0;2.0;-1.0
869008;1.0;-6.0;2049.0;-2.0;3.0;-2.0
869012;1.0;1.0;2049.0;-1.0;4.0;0.0
869015;1.0;1.0;2045.0;1.0;3.0;2.0
869019;-7.0;-1.0;2045.0;1.0;-1.0;0.0
869022;5.0;2.0;2045.0;-4.0;0.0;-4.0
869026;4.0;-6.0;2045.0;-3.0;2.0;-2.0
869029;0.0;0.0;2050.0;-3.0;1.0;1.0
869033;3.0;1.0;2045.0;0.0;-1.0;-1.0
869036;2.0;-4.0;2049.0;2.0;2.0;1.0
869040;5.0;-9.0;2050.0;-2.0;3.0;-5.0
869043;-5.0;-4.0;2042.0;2.0;0.0;-4.0
869047;-3.0;-7.0;2049.0;0.0;1.0;-4.0
869050;6.0;4.0;2048.0;-3.0;0.0;2.0
869054;-4.0;-5.0;2042.0;-1.0;-1.0;-3.0
869057;-2.0;3.0;2048.0;0.0;2.0;-1.0
869061;6.0;5.0;2047.0;-2.0;4.0;-7.0
869064;5.0;-5.0;2048.0;-1.0;1.0;-4.0
869068;-2.0;8.0;2043.0;0.0;3.0;2.0
869071;-7.0;0.0;2046.0;-1.0;-1.0;-6.0
869075;0.0;-9.0;2051.0;1.0;-1.0;0.0
869078;9.0;-3.0;2049.0;3.0;-3.0;-1.0
869082;4.0;5.0;2052.0;1.0;-2.0;-1.0
869085;0.0;-3.0;2052.0;0.0;-1.0;-4.0
869089;-2.0;1.0;2047.0;0.0;3.0;-2.0
869092;1.0;-6.0;2041.0;1.0;0.0;-4.0
869096;3.0;0.0;2054.0;-1.0;1.0;-3.0
869099;6.0;9.0;2037.0;1.0;4.0;0.0
869103;-2.0;3.0;2040.0;2.0;1.0;-6.0
869106;-5.0;5.0;2050.0;-1.0;1.0;-1.0
869110;9.0;-2.0;2050.0;-2.0;0.0;-3.0
869113;-4.0;2.0;2046.0;-1.0;0.0;-3.0
869117;3.0;1.0;2049.0;2.0;-2.0;1.0
869120;-4.0;-1.0;2044.0;0.0;1.0;-3.0
869124;11.0;1.0;2044.0;-1.0;0.0;-4.0
869127;7.0;4.0;2052.0;0.0;0.0;2.0
869131;-7.0;3.0;2048.0;-4.0;1.0;-2.0
869134;-5.0;-5.0;2048.0;1.0;3.0;-4.0
869138;-2.0;2.0;2043.0;4.0;2.0;-1.0
869141;-5.0;4.0;2047.0;6.0;4.0;-6.0
869145;0.0;-2.0;2042.0;-1.0;2.0;-4.0
869148;8.0;4.0;2049.0;-1.0;4.0;2.0
869152;-4.0;17.0;2046.0;0.0;2.0;-2.0
869155;-7.0;-2.0;2050.0;-2.0;0.0;-2.0
869159;7.0;5.0;2044.0;1.0;0.0;2.0
869162;-2.0;-1.0;2044.0;-2.0;0.0;-1.0
869166;6.0;-10.0;2047.0;1.0;-2.0;-4.0
869169;10.0;-4.0;2046.0;-2.0;-2.0;-1.0
869173;13.0;1.0;2052.0;3.0;0.0;-2.0
869176;3.0;-5.0;2037.0;1.0;-2.0;-2.0
869180;11.0;9.0;2051.0;-1.0;1.0;-3.0
869183;4.0;6.0;2046.0;-2.0;1.0;0.0
869187;-3.0;6.0;2046.0;-3.0;2.0;-2.0
869190;-1.0;-14.0;2052.0;-1.0;2.0;-1.0
869194;15.0;-6.0;2051.0;3.0;4.0;2.0
869197;-7.0;-2.0;2035.0;3.0;0.0;-3.0
869201;-4.0;6.0;2046.0;1.0;1.0;0.0
869204;-1.0;-2.0;2053.0;0.0;4.0;3.0
869208;10.0;-1.0;2040.0;-2.0;2.0;-3.0
869211;5.0;2.0;2045.0;-2.0;3.0;-2.0
869215;-4.0;4.0;2047.0;1.0;3.0;-3.0
869218;4.0;4.0;2041.0;2.0;1.0;-1.0
869222;0.0;2.0;2045.0;-4.0;-2.0;0.0
869225;9.0;6.0;2058.0;3.0;-1.0;1.0
869229;-1.0;-7.0;2051.0;-1.0;0.0;-2.0
869232;14.0;9.0;2051.0;-2.0;0.0;1.0
869236;-5.0;16.0;2054.0;1.0;-2.0;-5.0
869239;5.0;2.0;2049.0;1.0;1.0;-1.0
869243;6.0;0.0;2047.0;-4.0;0.0;-2.0
869246;2.0;-2.0;2043.0;-9.0;-4.0;1.0
869250;12.0;6.0;2050.0;-4.0;1.0;-4.0
869253;-1.0;0.0;2045.0;-2.0;1.0;1.0
869257;4.0;10.0;2058.0;-4.0;3.0;-1.0
869260;-5.0;-4.0;2047.0;0.0;2.0;-1.0
869264;5.0;6.0;2045.0;0.0;4.0;-4.0
869267;-3.0;6.0;2047.0;1.0;0.0;-3.0
869271;-3.0;-2.0;2042.0;0.0;1.0;-4.0
869274;-7.0;-1.0;2053.0;-1.0;-2.0;-2.0
869278;11.0;-1.0;2046.0;-1.0;4.0;-4.0
869281;8.0;-2.0;2052.0;3.0;-1.0;0.0
869285;-2.0;3.0;2047.0;-3.0;1.0;1.0
869288;-1.0;12.0;2037.0;-2.0;3.0;-6.0
869292;8.0;0.0;2036.0;-2.0;1.0;1.0
869295;14.0;-5.0;2055.0;3.0;-3.0;-3.0
869299;1.0;9.0;2047.0;3.0;6.0;-2.0
869302;7.0;4.0;2045.0;1.0;4.0;-1.0
869306;7.0;7.0;2039.0;-4.0;3.0;-2.0
869309;5.0;-3.0;2053.0;-2.0;1.0;-2.0
869313;0.0;5.0;2042.0;-1.0;-2.0;0.0
869316;2.0;4.0;2043.0;0.0;-1.0;1.0
869320;0.0;12.0;2049.0;-2.0;5.0;-5.0
869323;11.0;-9.0;2048.0;-2.0;0.0;-1.0
869327;-2.0;5.0;2042.0;2.0;2.0;-6.0
869330;16.0;-3.0;2049.0;1.0;4.0;-2.0
869334;-5.0;-2.0;2036.0;-2.0;0.0;-1.0
869337;5.0;0.0;2046.0;1.0;-1.0;5.0
869341;9.0;-11.0;2044.0;2.0;0.0;0.0
869344;-5.0;0.0;2045.0;2.0;1.0;-2.0
869348;-10.0;1.0;2050.0;-2.0;0.0;-4.0
869351;2.0;4.0;2059.0;-1.0;-1.0;-3.0
869355;12.0;-1.0;2053.0;-4.0;3.0;-2.0
869358;6.0;-9.0;2041.0;0.0;3.0;-1.0
869362;1.0;-2.0;2051.0;-3.0;5.0;-2.0
869365;9.0;-4.0;2046.0;-4.0;2.0;-7.0
869369;-5.0;-6.0;2054.0;-4.0;-2.0;-8.0
869372;1.0;-2.0;2046.0;1.0;-1.0;-2.0
869376;5.0;9.0;2044.0;5.0;-2.0;-6.0
869379;12.0;3.0;2048.0;2.0;0.0;-1.0
869383;-10.0;-2.0;2050.0;-1.0;1.0;-2.0
869386;6.0;5.0;2053.0;-3.0;3.0;0.0
869390;-4.0;-5.0;2047.0;2.0;3.0;-3.0
869393;3.0;0.0;2050.0;-1.0;2.0;5.0
869397;-3.0;9.0;2047.0;-2.0;1.0;-4.0
869400;8.0;3.0;2047.0;0.0;-2.0;2.0
